ANÁLISIS COMPLETO DE RAÍCES DIGITALES - PRIMOS DE SOPHIE GERMAIN
Límite de búsqueda: 100000000
Total de primos encontrados: 423140
Fecha de análisis: 2025-07-30T12:29:16.768
================================================================================

TABLA COMPLETA DE RESULTADOS
----------------------------------------
p	2p+1	raíz(p)	raíz(2p+1)
80167133	160334267	2	5
80167151	160334303	2	5
80167553	160335107	8	8
80167709	160335419	2	5
80167721	160335443	5	2
80167823	160335647	8	8
80167883	160335767	5	2
80168069	160336139	2	5
80168279	160336559	5	2
80168741	160337483	8	8
80169143	160338287	5	2
80169233	160338467	5	2
80169359	160338719	5	2
80169389	160338779	8	8
80169851	160339703	2	5
80169899	160339799	5	2
80169959	160339919	2	5
80170151	160340303	5	2
80170193	160340387	2	5
80170199	160340399	8	8
80170229	160340459	2	5
80170301	160340603	2	5
80170943	160341887	5	2
80171081	160342163	8	8
80171093	160342187	2	5
80171153	160342307	8	8
80171369	160342739	8	8
80171453	160342907	2	5
80171639	160343279	8	8
80171699	160343399	5	2
80171891	160343783	8	8
80172023	160344047	5	2
80172101	160344203	2	5
80172299	160344599	2	5
80172461	160344923	2	5
80172551	160345103	2	5
80172749	160345499	2	5
80172899	160345799	8	8
80172923	160345847	5	2
80173451	160346903	2	5
80173553	160347107	5	2
80173631	160347263	2	5
80173721	160347443	2	5
80173823	160347647	5	2
80173991	160347983	2	5
80174219	160348439	5	2
80174543	160349087	5	2
80174753	160349507	8	8
80174933	160349867	8	8
80175143	160350287	2	5
80175461	160350923	5	2
80175653	160351307	8	8
80175761	160351523	8	8
80175773	160351547	2	5
80175983	160351967	5	2
80176259	160352519	2	5
80176511	160353023	2	5
80176601	160353203	2	5
80176721	160353443	5	2
80176829	160353659	5	2
80177033	160354067	2	5
80177813	160355627	8	8
80178743	160357487	2	5
80179163	160358327	8	8
80179241	160358483	5	2
80179349	160358699	5	2
80180603	160361207	8	8
80181113	160362227	5	2
80181551	160363103	2	5
80181581	160363163	5	2
80182541	160365083	2	5
80182601	160365203	8	8
80182733	160365467	5	2
80183039	160366079	5	2
80183321	160366643	8	8
80183399	160366799	5	2
80183513	160367027	2	5
80183879	160367759	8	8
80184323	160368647	2	5
80184803	160369607	5	2
80185769	160371539	8	8
80185883	160371767	5	2
80185949	160371899	8	8
80187071	160374143	5	2
80187161	160374323	5	2
80187203	160374407	2	5
80187209	160374419	8	8
80187323	160374647	5	2
80187941	160375883	2	5
80188061	160376123	5	2
80188931	160377863	2	5
80189069	160378139	5	2
80189111	160378223	2	5
80189363	160378727	2	5
80189579	160379159	2	5
80189771	160379543	5	2
80189783	160379567	8	8
80189981	160379963	8	8
80190179	160380359	8	8
80190503	160381007	8	8
80190641	160381283	2	5
80190899	160381799	8	8
80190923	160381847	5	2
80191421	160382843	8	8
80191619	160383239	8	8
80191763	160383527	8	8
80192393	160384787	8	8
80192429	160384859	8	8
80192603	160385207	2	5
80192921	160385843	5	2
80192993	160385987	5	2
80192999	160385999	2	5
80193161	160386323	2	5
80193551	160387103	5	2
80193749	160387499	5	2
80193983	160387967	5	2
80194013	160388027	8	8
80194391	160388783	8	8
80194463	160388927	8	8
80194469	160388939	5	2
80194529	160389059	2	5
80194589	160389179	8	8
80194853	160389707	2	5
80195081	160390163	5	2
80195369	160390739	5	2
80195501	160391003	2	5
80195891	160391783	5	2
80196113	160392227	2	5
80196383	160392767	2	5
80196719	160393439	5	2
80196971	160393943	5	2
80197391	160394783	2	5
80197541	160395083	8	8
80198213	160396427	5	2
80198291	160396583	2	5
80198399	160396799	2	5
80198609	160397219	5	2
80198669	160397339	2	5
80198801	160397603	8	8
80198903	160397807	2	5
80199011	160398023	2	5
80199071	160398143	8	8
80199491	160398983	5	2
80199809	160399619	8	8
80199869	160399739	5	2
80199989	160399979	8	8
80200199	160400399	2	5
80200559	160401119	2	5
80201003	160402007	5	2
80201111	160402223	5	2
80201141	160402283	8	8
80201531	160403063	2	5
80201651	160403303	5	2
80201909	160403819	2	5
80201939	160403879	5	2
80202071	160404143	2	5
80202131	160404263	8	8
80202263	160404527	5	2
80202389	160404779	5	2
80202431	160404863	2	5
80202491	160404983	8	8
80202509	160405019	8	8
80203163	160406327	5	2
80203709	160407419	2	5
80203811	160407623	5	2
80204153	160408307	5	2
80204609	160409219	2	5
80205551	160411103	8	8
80205803	160411607	8	8
80205893	160411787	8	8
80207063	160414127	8	8
80208209	160416419	2	5
80209163	160418327	2	5
80209169	160418339	8	8
80209823	160419647	5	2
80210171	160420343	2	5
80211413	160422827	2	5
80211569	160423139	5	2
80212241	160424483	2	5
80212679	160425359	8	8
80212733	160425467	8	8
80213153	160426307	5	2
80214311	160428623	2	5
80214773	160429547	5	2
80215589	160431179	2	5
80216063	160432127	8	8
80216231	160432463	5	2
80216369	160432739	8	8
80216399	160432799	2	5
80216771	160433543	5	2
80216861	160433723	5	2
80217083	160434167	2	5
80217191	160434383	2	5
80217251	160434503	8	8
80217359	160434719	8	8
80217419	160434839	5	2
80217773	160435547	8	8
80217821	160435643	2	5
80217869	160435739	5	2
80218289	160436579	2	5
80218409	160436819	5	2
80218433	160436867	2	5
80218739	160437479	2	5
80218811	160437623	2	5
80219231	160438463	8	8
80219333	160438667	2	5
80219543	160439087	5	2
80219609	160439219	8	8
80219981	160439963	2	5
80220089	160440179	2	5
80220221	160440443	8	8
80220401	160440803	8	8
80220443	160440887	5	2
80220449	160440899	2	5
80220533	160441067	5	2
80220719	160441439	2	5
80220779	160441559	8	8
80221331	160442663	2	5
80221829	160443659	5	2
80221919	160443839	5	2
80222339	160444679	2	5
80222591	160445183	2	5
80224169	160448339	5	2
80224913	160449827	2	5
80225459	160450919	8	8
80226131	160452263	5	2
80226431	160452863	8	8
80226719	160453439	8	8
80226743	160453487	5	2
80227223	160454447	8	8
80227391	160454783	5	2
80227571	160455143	5	2
80228789	160457579	8	8
80229101	160458203	5	2
80229683	160459367	2	5
80230421	160460843	2	5
80230721	160461443	5	2
80231009	160462019	5	2
80231213	160462427	2	5
80231621	160463243	5	2
80231741	160463483	8	8
80232101	160464203	8	8
80232569	160465139	8	8
80233151	160466303	5	2
80233403	160466807	5	2
80233661	160467323	2	5
80233949	160467899	2	5
80234261	160468523	8	8
80234393	160468787	5	2
80234639	160469279	8	8
80234669	160469339	2	5
80234783	160469567	8	8
80234933	160469867	5	2
80234963	160469927	8	8
80235173	160470347	2	5
80235383	160470767	5	2
80235581	160471163	5	2
80235773	160471547	8	8
80235839	160471679	2	5
80236001	160472003	2	5
80236133	160472267	8	8
80236193	160472387	5	2
80236451	160472903	2	5
80236529	160473059	8	8
80236703	160473407	2	5
80237039	160474079	5	2
80237081	160474163	2	5
80237099	160474199	2	5
80237231	160474463	8	8
80237291	160474583	5	2
80237411	160474823	8	8
80238101	160476203	5	2
80238143	160476287	2	5
80238293	160476587	8	8
80238401	160476803	8	8
80238479	160476959	5	2
80238503	160477007	2	5
80239319	160478639	8	8
80239499	160478999	8	8
80239751	160479503	8	8
80239871	160479743	2	5
80240003	160480007	8	8
80240903	160481807	8	8
80241131	160482263	2	5
80241179	160482359	5	2
80241251	160482503	5	2
80241701	160483403	5	2
80241839	160483679	8	8
80241923	160483847	2	5
80242199	160484399	8	8
80242223	160484447	5	2
80242451	160484903	8	8
80242691	160485383	5	2
80242931	160485863	2	5
80243291	160486583	2	5
80243483	160486967	5	2
80243543	160487087	2	5
80243549	160487099	8	8
80243693	160487387	8	8
80243771	160487543	5	2
80243939	160487879	2	5
80243981	160487963	8	8
80245043	160490087	8	8
80245283	160490567	5	2
80245289	160490579	2	5
80245883	160491767	2	5
80246021	160492043	5	2
80246051	160492103	8	8
80246753	160493507	8	8
80247059	160494119	8	8
80247281	160494563	5	2
80247371	160494743	5	2
80247929	160495859	5	2
80248139	160496279	8	8
80248601	160497203	2	5
80248853	160497707	2	5
80248919	160497839	5	2
80249441	160498883	5	2
80249969	160499939	2	5
80250011	160500023	8	8
80250179	160500359	5	2
80250581	160501163	2	5
80250773	160501547	5	2
80251481	160502963	2	5
80251673	160503347	5	2
80251751	160503503	2	5
80251793	160503587	8	8
80252369	160504739	8	8
80252999	160505999	8	8
80253059	160506119	5	2
80253443	160506887	2	5
80253731	160507463	2	5
80253941	160507883	5	2
80254301	160508603	5	2
80254439	160508879	8	8
80254523	160509047	2	5
80255099	160510199	2	5
80255459	160510919	2	5
80255471	160510943	5	2
80255561	160511123	5	2
80255603	160511207	2	5
80255783	160511567	2	5
80256023	160512047	8	8
80256191	160512383	5	2
80256353	160512707	5	2
80256479	160512959	5	2
80256713	160513427	5	2
80256749	160513499	5	2
80256989	160513979	2	5
80257559	160515119	5	2
80258159	160516319	2	5
80258393	160516787	2	5
80259071	160518143	5	2
80259209	160518419	8	8
80259551	160519103	8	8
80259911	160519823	8	8
80260223	160520447	5	2
80261141	160522283	5	2
80261591	160523183	5	2
80261729	160523459	8	8
80262443	160524887	2	5
80262599	160525199	5	2
80262779	160525559	5	2
80263829	160527659	2	5
80264543	160529087	5	2
80264771	160529543	8	8
80265473	160530947	8	8
80265539	160531079	2	5
80265701	160531403	2	5
80265743	160531487	8	8
80265749	160531499	5	2
80265803	160531607	5	2
80265833	160531667	8	8
80266463	160532927	8	8
80266601	160533203	2	5
80267129	160534259	8	8
80267303	160534607	2	5
80267501	160535003	2	5
80267879	160535759	2	5
80268053	160536107	5	2
80268803	160537607	8	8
80268899	160537799	5	2
80270093	160540187	2	5
80270429	160540859	5	2
80270831	160541663	2	5
80271011	160542023	2	5
80271281	160542563	2	5
80271533	160543067	2	5
80271731	160543463	2	5
80272091	160544183	2	5
80272481	160544963	5	2
80272823	160545647	5	2
80273351	160546703	2	5
80273471	160546943	5	2
80273573	160547147	8	8
80273729	160547459	2	5
80273741	160547483	5	2
80273909	160547819	2	5
80273981	160547963	2	5
80274041	160548083	8	8
80274101	160548203	5	2
80274149	160548299	8	8
80274203	160548407	8	8
80274251	160548503	2	5
80274539	160549079	2	5
80274599	160549199	8	8
80274641	160549283	5	2
80275229	160550459	8	8
80275571	160551143	8	8
80275823	160551647	8	8
80275913	160551827	8	8
80276153	160552307	5	2
80276489	160552979	8	8
80277803	160555607	8	8
80278001	160556003	8	8
80278151	160556303	5	2
80278673	160557347	5	2
80278769	160557539	2	5
80278949	160557899	2	5
80279021	160558043	2	5
80279063	160558127	8	8
80279249	160558499	5	2
80279393	160558787	5	2
80279483	160558967	5	2
80280113	160560227	5	2
80280251	160560503	8	8
80280659	160561319	2	5
80280989	160561979	8	8
80281139	160562279	5	2
80281529	160563059	8	8
80281991	160563983	2	5
80282393	160564787	8	8
80282441	160564883	2	5
80283653	160567307	8	8
80283779	160567559	8	8
80284103	160568207	8	8
80284181	160568363	5	2
80284439	160568879	2	5
80284469	160568939	5	2
80284643	160569287	8	8
80285189	160570379	5	2
80285351	160570703	5	2
80285603	160571207	5	2
80285633	160571267	8	8
80285759	160571519	8	8
80287199	160574399	8	8
80287451	160574903	8	8
80287841	160575683	2	5
80287913	160575827	2	5
80288231	160576463	5	2
80288249	160576499	5	2
80288381	160576763	2	5
80288801	160577603	8	8
80288861	160577723	5	2
80288969	160577939	5	2
80289119	160578239	2	5
80289431	160578863	8	8
80290103	160580207	5	2
80291231	160582463	8	8
80291993	160583987	5	2
80292281	160584563	5	2
80292731	160585463	5	2
80293331	160586663	2	5
80293511	160587023	2	5
80293679	160587359	8	8
80293841	160587683	8	8
80293991	160587983	5	2
80294003	160588007	8	8
80294321	160588643	2	5
80294411	160588823	2	5
80294429	160588859	2	5
80295041	160590083	2	5
80295191	160590383	8	8
80295269	160590539	5	2
80295431	160590863	5	2
80295791	160591583	5	2
80296043	160592087	5	2
80296211	160592423	2	5
80296481	160592963	2	5
80297183	160594367	2	5
80297993	160595987	2	5
80298041	160596083	5	2
80298521	160597043	8	8
80298563	160597127	5	2
80298821	160597643	2	5
80299091	160598183	2	5
80299133	160598267	8	8
80299283	160598567	5	2
80299409	160598819	5	2
80299679	160599359	5	2
80299913	160599827	5	2
80300009	160600019	2	5
80300303	160600607	8	8
80300309	160600619	5	2
80300723	160601447	5	2
80300861	160601723	8	8
80301173	160602347	5	2
80301269	160602539	2	5
80301509	160603019	8	8
80301839	160603679	5	2
80301953	160603907	2	5
80302193	160604387	8	8
80302259	160604519	2	5
80302289	160604579	5	2
80302301	160604603	8	8
80302529	160605059	2	5
80302793	160605587	5	2
80302811	160605623	5	2
80302853	160605707	2	5
80302889	160605779	2	5
80302919	160605839	5	2
80303309	160606619	8	8
80303501	160607003	2	5
80303651	160607303	8	8
80303831	160607663	8	8
80304083	160608167	8	8
80304131	160608263	2	5
80304359	160608719	5	2
80304743	160609487	2	5
80305013	160610027	2	5
80305541	160611083	8	8
80305559	160611119	8	8
80305691	160611383	5	2
80305889	160611779	5	2
80306123	160612247	5	2
80306333	160612667	8	8
80306519	160613039	5	2
80306651	160613303	2	5
80306813	160613627	2	5
80307401	160614803	5	2
80307431	160614863	8	8
80307533	160615067	2	5
80307599	160615199	5	2
80308199	160616399	2	5
80308253	160616507	2	5
80308271	160616543	2	5
80308691	160617383	8	8
80309321	160618643	8	8
80310161	160620323	2	5
80310203	160620407	8	8
80310281	160620563	5	2
80310563	160621127	8	8
80310749	160621499	5	2
80310959	160621919	8	8
80311001	160622003	5	2
80312201	160624403	8	8
80312279	160624559	5	2
80312873	160625747	5	2
80313221	160626443	2	5
80313371	160626743	8	8
80313413	160626827	5	2
80313461	160626923	8	8
80313521	160627043	5	2
80313659	160627319	8	8
80313773	160627547	5	2
80314109	160628219	8	8
80314259	160628519	5	2
80314379	160628759	8	8
80314931	160629863	2	5
80315051	160630103	5	2
80315159	160630319	5	2
80315561	160631123	2	5
80315771	160631543	5	2
80316053	160632107	8	8
80316221	160632443	5	2
80316569	160633139	2	5
80316623	160633247	2	5
80316881	160633763	8	8
80317271	160634543	2	5
80317439	160634879	8	8
80317871	160635743	8	8
80317901	160635803	2	5
80318033	160636067	8	8
80318201	160636403	5	2
80318831	160637663	5	2
80319413	160638827	2	5
80319923	160639847	8	8
80319983	160639967	5	2
80320139	160640279	8	8
80320193	160640387	8	8
80320679	160641359	8	8
80320781	160641563	2	5
80320871	160641743	2	5
80321051	160642103	2	5
80321123	160642247	2	5
80321333	160642667	5	2
80321639	160643279	5	2
80321831	160643663	8	8
80321861	160643723	2	5
80322113	160644227	2	5
80322173	160644347	8	8
80322383	160644767	2	5
80322743	160645487	2	5
80323073	160646147	8	8
80323403	160646807	5	2
80323643	160647287	2	5
80324273	160648547	2	5
80324423	160648847	8	8
80324603	160649207	8	8
80324663	160649327	5	2
80324771	160649543	5	2
80324819	160649639	8	8
80324969	160649939	5	2
80325083	160650167	2	5
80325281	160650563	2	5
80325551	160651103	2	5
80325599	160651199	5	2
80325611	160651223	8	8
80326289	160652579	2	5
80326439	160652879	8	8
80326871	160653743	8	8
80327921	160655843	5	2
80328233	160656467	2	5
80328359	160656719	2	5
80328623	160657247	5	2
80328821	160657643	5	2
80330273	160660547	8	8
80330699	160661399	2	5
80330753	160661507	2	5
80331089	160662179	5	2
80331269	160662539	5	2
80331539	160663079	5	2
80331809	160663619	5	2
80332163	160664327	8	8
80332331	160664663	5	2
80332529	160665059	5	2
80332613	160665227	8	8
80332853	160665707	5	2
80333471	160666943	2	5
80333579	160667159	2	5
80333699	160667399	5	2
80334053	160668107	8	8
80334269	160668539	8	8
80334329	160668659	5	2
80334701	160669403	8	8
80335169	160670339	8	8
80335793	160671587	2	5
80336219	160672439	5	2
80336369	160672739	2	5
80336411	160672823	8	8
80336813	160673627	5	2
80337041	160674083	8	8
80337431	160674863	2	5
80337749	160675499	5	2
80337863	160675727	2	5
80338529	160677059	2	5
80338679	160677359	8	8
80339123	160678247	2	5
80339513	160679027	5	2
80339939	160679879	8	8
80340101	160680203	8	8
80340191	160680383	8	8
80340203	160680407	2	5
80340509	160681019	2	5
80340593	160681187	5	2
80340983	160681967	8	8
80341109	160682219	8	8
80341169	160682339	5	2
80341601	160683203	5	2
80341721	160683443	8	8
80342123	160684247	5	2
80342261	160684523	8	8
80342543	160685087	2	5
80342579	160685159	2	5
80342771	160685543	5	2
80342981	160685963	8	8
80343401	160686803	5	2
80343569	160687139	2	5
80343701	160687403	8	8
80343911	160687823	2	5
80344139	160688279	5	2
80344613	160689227	2	5
80344679	160689359	5	2
80344811	160689623	2	5
80345033	160690067	8	8
80345591	160691183	8	8
80346083	160692167	5	2
80346281	160692563	5	2
80346881	160693763	2	5
80346911	160693823	5	2
80347511	160695023	2	5
80348003	160696007	8	8
80348759	160697519	8	8
80349149	160698299	2	5
80349239	160698479	2	5
80349371	160698743	8	8
80349569	160699139	8	8
80349611	160699223	5	2
80349809	160699619	5	2
80349911	160699823	8	8
80350013	160700027	2	5
80350229	160700459	2	5
80350709	160701419	5	2
80350733	160701467	2	5
80350811	160701623	8	8
80351279	160702559	8	8
80351633	160703267	2	5
80351699	160703399	5	2
80351723	160703447	2	5
80351879	160703759	5	2
80351933	160703867	5	2
80352413	160704827	8	8
80352689	160705379	5	2
80352983	160705967	2	5
80353121	160706243	5	2
80353181	160706363	2	5
80353319	160706639	5	2
80353499	160706999	5	2
80353589	160707179	5	2
80353709	160707419	8	8
80354051	160708103	8	8
80354063	160708127	2	5
80354399	160708799	5	2
80354783	160709567	2	5
80355461	160710923	5	2
80355623	160711247	5	2
80355833	160711667	8	8
80355851	160711703	8	8
80356049	160712099	8	8
80356439	160712879	2	5
80356931	160713863	8	8
80356949	160713899	8	8
80357093	160714187	8	8
80357489	160714979	8	8
80357531	160715063	5	2
80357573	160715147	2	5
80357681	160715363	2	5
80357741	160715483	8	8
80357939	160715879	8	8
80357951	160715903	2	5
80357993	160715987	8	8
80358143	160716287	5	2
80358599	160717199	2	5
80359001	160718003	8	8
80359271	160718543	8	8
80359283	160718567	2	5
80359403	160718807	5	2
80359469	160718939	8	8
80359973	160719947	8	8
80360543	160721087	2	5
80360573	160721147	5	2
80361161	160722323	8	8
80361713	160723427	2	5
80361821	160723643	2	5
80361899	160723799	8	8
80362169	160724339	8	8
80362259	160724519	8	8
80363021	160726043	5	2
80363273	160726547	5	2
80363429	160726859	8	8
80364029	160728059	5	2
80364149	160728299	8	8
80364341	160728683	2	5
80364521	160729043	2	5
80364569	160729139	5	2
80364659	160729319	5	2
80364881	160729763	2	5
80365319	160730639	8	8
80365619	160731239	2	5
80365721	160731443	5	2
80365751	160731503	8	8
80365913	160731827	8	8
80366501	160733003	2	5
80366543	160733087	8	8
80366813	160733627	8	8
80367191	160734383	8	8
80367299	160734599	8	8
80367341	160734683	5	2
80367383	160734767	2	5
80367401	160734803	2	5
80367659	160735319	8	8
80368133	160736267	5	2
80368493	160736987	5	2
80368703	160737407	8	8
80368751	160737503	2	5
80368901	160737803	8	8
80369111	160738223	2	5
80369441	160738883	8	8
80369609	160739219	5	2
80369651	160739303	2	5
80369669	160739339	2	5
80369801	160739603	8	8
80370131	160740263	5	2
80370149	160740299	5	2
80370239	160740479	5	2
80370359	160740719	8	8
80370833	160741667	5	2
80370971	160741943	8	8
80371001	160742003	2	5
80371079	160742159	8	8
80372273	160744547	5	2
80372681	160745363	8	8
80372711	160745423	2	5
80373119	160746239	5	2
80373473	160746947	8	8
80373479	160746959	5	2
80373851	160747703	8	8
80373941	160747883	8	8
80374061	160748123	2	5
80374499	160748999	8	8
80374643	160749287	8	8
80374991	160749983	5	2
80375279	160750559	5	2
80375441	160750883	5	2
